statid;timeobs (UTC);vandtemperatur (°C);label
20303;2009011211;3.7;1100
20303;2009011212;3.7;1100
20303;2009011213;3.6;1100
20303;2009011214;3.8;1100
20303;2009011215;3.9;1100
20303;2009011216;3.8;1100
20303;2009011217;4;1100
20303;2009011218;3.9;1100
20303;2009011219;4;1100
20303;2009011220;4;1100
20303;2009011221;4;1100
20303;2009011222;3.9;1100
20303;2009011223;3.9;1100
20303;2009011300;3.9;1100
20303;2009011301;4;1100
20303;2009011302;4;1100
20303;2009011303;3.9;1100
20303;2009011304;4;1100
20303;2009011305;4.1;1100
20303;2009011306;4.2;1100
20303;2009011307;4;1100
20303;2009011308;4;1100
20303;2009011309;4;1100
20303;2009011310;4;1100
20303;2009011311;4;1100
20303;2009011312;4;1100
20303;2009011313;4;1100
20303;2009011314;4;1100
20303;2009011315;4;1100
20303;2009011316;4;1100
20303;2009011317;4;1100
20303;2009011318;4.3;1100
20303;2009011319;4.4;1100
20303;2009011320;4.3;1100
20303;2009011321;4.2;1100
20303;2009011322;4.1;1100
20303;2009011323;4.2;1100
20303;2009011400;4.2;1100
20303;2009011401;4.2;1100
20303;2009011402;4.1;1100
20303;2009011403;4.1;1100
20303;2009011404;4.1;1100
20303;2009011405;4.1;1100
20303;2009011406;4.1;1100
20303;2009011407;4.2;1100
20303;2009011408;4.2;1100
20303;2009011409;4.2;1100
20303;2009011410;4.2;1100
20303;2009011411;4.1;1100
20303;2009011412;4.2;1100
20303;2009011413;4.2;1100
20303;2009011414;4.2;1100
20303;2009011415;4.2;1100
20303;2009011416;4.2;1100
20303;2009011417;4.2;1100
20303;2009011418;4.3;1100
20303;2009011419;4.2;1100
20303;2009011420;4.3;1100
20303;2009011421;4.3;1100
20303;2009011422;4.3;1100
20303;2009011423;4.4;1100
20303;2009011500;4.3;1100
20303;2009011501;4.3;1100
20303;2009011502;4.3;1100
20303;2009011503;4.3;1100
20303;2009011504;4.3;1100
20303;2009011505;4.3;1100
20303;2009011506;4.3;1100
20303;2009011507;4.3;1100
20303;2009011508;4.1;1100
20303;2009011509;4;1100
20303;2009011510;4.1;1100
20303;2009011511;4.1;1100
20303;2009011512;4;1100
20303;2009011513;4.1;1100
20303;2009011514;4;1100
20303;2009011515;3.9;1100
20303;2009011516;4;1100
20303;2009011517;3.7;1100
20303;2009011518;3.6;1100
20303;2009011519;3.5;1100
20303;2009011520;3.4;1100
20303;2009011521;3.4;1100
20303;2009011522;3.4;1100
20303;2009011523;3.3;1100
20303;2009011600;3.3;1100
20303;2009011601;3.3;1100
20303;2009011602;3.2;1100
20303;2009011603;3.2;1100
20303;2009011604;3.1;1100
20303;2009011605;3.1;1100
20303;2009011606;3.1;1100
20303;2009011607;3;1100
20303;2009011608;3;1100
20303;2009011609;3;1100
20303;2009011610;2.9;1100
20303;2009011611;2.9;1100
20303;2009011612;3;1100
20303;2009011613;2.9;1100
20303;2009011614;2.9;1100
20303;2009011615;2.8;1100
20303;2009011616;2.8;1100
20303;2009011617;2.8;1100
20303;2009011618;2.8;1100
20303;2009011619;2.7;1100
20303;2009011620;2.7;1100
20303;2009011621;2.6;1100
20303;2009011622;2.7;1100
20303;2009011623;2.6;1100
20303;2009011700;2.6;1100
20303;2009011701;2.5;1100
20303;2009011702;2.6;1100
20303;2009011703;2.6;1100
20303;2009011704;2.6;1100
20303;2009011705;2.6;1100
20303;2009011706;2.5;1100
20303;2009011707;2.5;1100
20303;2009011708;2.5;1100
20303;2009011709;2.4;1100
20303;2009011710;2.3;1100
20303;2009011711;2.3;1100
20303;2009011712;2.3;1100
20303;2009011713;2.3;1100
20303;2009011714;2.3;1100
20303;2009011715;2.2;1100
20303;2009011716;2.2;1100
20303;2009011717;2.2;1100
20303;2009011718;2.2;1100
20303;2009011719;2.2;1100
20303;2009011720;2.2;1100
20303;2009011721;2.1;1100
20303;2009011722;2.1;1100
20303;2009011723;2.1;1100
20303;2009011800;2.1;1100
20303;2009011801;2.1;1100
20303;2009011802;2.1;1100
20303;2009011803;2.1;1100
20303;2009011804;2.1;1100
20303;2009011805;2.1;1100
20303;2009011806;2.1;1100
20303;2009011807;2.1;1100
20303;2009011808;2.1;1100
20303;2009011809;2.1;1100
20303;2009011810;2.1;1100
20303;2009011811;2.1;1100
20303;2009011812;2.1;1100
20303;2009011813;2.1;1100
20303;2009011814;2.1;1100
20303;2009011815;2.1;1100
20303;2009011816;2.1;1100
20303;2009011817;2.1;1100
20303;2009011818;2.1;1100
20303;2009011819;2.1;1100
20303;2009011820;2.1;1100
20303;2009011821;2.1;1100
20303;2009011822;2.1;1100
20303;2009011823;2.1;1100
20303;2009011900;2.2;1100
20303;2009011901;2.2;1100
20303;2009011902;2.2;1100
20303;2009011903;2.2;1100
20303;2009011904;2.2;1100
20303;2009011905;2.2;1100
20303;2009011906;2.2;1100
20303;2009011907;2.2;1100
20303;2009011908;2.2;1100
20303;2009011909;2.2;1100
20303;2009011910;2.2;1100
20303;2009011911;2.2;1100
20303;2009011912;2.2;1100
20303;2009011913;2.3;1100
20303;2009011914;2.3;1100
20303;2009011915;2.3;1100
20303;2009011916;2.3;1100
20303;2009011917;2.3;1100
20303;2009011918;2.3;1100
20303;2009011919;2.3;1100
20303;2009011920;2.3;1100
20303;2009011921;2.3;1100
20303;2009011922;2.3;1100
20303;2009011923;2.3;1100
20303;2009012000;2.3;1100
20303;2009012001;2.3;1100
20303;2009012002;2.3;1100
20303;2009012003;2.3;1100
20303;2009012004;2.3;1100
20303;2009012005;2.3;1100
20303;2009012006;2.3;1100
20303;2009012007;2.3;1100
20303;2009012008;2.3;1100
20303;2009012009;2.3;1100
20303;2009012010;2.3;1100
20303;2009012011;2.3;1100
20303;2009012012;2.3;1100
20303;2009012013;2.3;1100
20303;2009012014;2.3;1100
20303;2009012015;2.3;1100
20303;2009012016;2.3;1100
20303;2009012017;2.3;1100
20303;2009012018;2.3;1100
20303;2009012019;2.3;1100
20303;2009012020;2.3;1100
20303;2009012021;2.3;1100
20303;2009012022;2.3;1100
20303;2009012023;2.3;1100
20303;2009012100;2.3;1100
20303;2009012101;2.3;1100
20303;2009012102;2.3;1100
20303;2009012103;2.4;1100
20303;2009012104;2.4;1100
20303;2009012105;2.5;1100
20303;2009012106;2.5;1100
20303;2009012107;2.4;1100
20303;2009012108;2.3;1100
20303;2009012109;2.4;1100
20303;2009012110;2.4;1100
20303;2009012111;2.4;1100
20303;2009012112;2.4;1100
20303;2009012113;2.4;1100
20303;2009012114;2.4;1100
20303;2009012115;2.4;1100
20303;2009012116;2.4;1100
20303;2009012117;2.4;1100
20303;2009012118;2.4;1100
20303;2009012119;2.4;1100
20303;2009012120;2.3;1100
20303;2009012121;2.3;1100
20303;2009012122;2.3;1100
20303;2009012123;2.3;1100
20303;2009012200;2.3;1100
20303;2009012201;2.3;1100
20303;2009012202;2.2;1100
20303;2009012203;2.3;1100
20303;2009012204;2.3;1100
20303;2009012205;2.3;1100
20303;2009012206;2.4;1100
20303;2009012207;2.3;1100
20303;2009012208;2.3;1100
20303;2009012209;2.4;1100
20303;2009012210;2.3;1100
20303;2009012211;2.3;1100
20303;2009012212;2.3;1100
20303;2009012213;2.3;1100
20303;2009012214;2.3;1100
20303;2009012215;2.3;1100
20303;2009012216;2.3;1100
20303;2009012217;2.3;1100
20303;2009012218;2.3;1100
20303;2009012219;2.3;1100
20303;2009012220;2.3;1100
20303;2009012221;2.3;1100
20303;2009012222;2.2;1100
20303;2009012223;2.3;1100
20303;2009012300;2.2;1100
20303;2009012301;2.2;1100
20303;2009012302;2.2;1100
20303;2009012303;2.2;1100
20303;2009012304;2.2;1100
20303;2009012305;2.2;1100
20303;2009012306;2.3;1100
20303;2009012307;2.3;1100
20303;2009012308;2.4;1100
20303;2009012309;2.3;1100
20303;2009012310;2.3;1100
20303;2009012311;2.3;1100
20303;2009012312;2.3;1100
20303;2009012313;2.3;1100
20303;2009012314;2.3;1100
20303;2009012315;2.3;1100
20303;2009012316;2.3;1100
20303;2009012317;2.4;1100
20303;2009012318;2.3;1100
20303;2009012319;2.4;1100
20303;2009012320;2.7;1100
20303;2009012321;2.8;1100
20303;2009012322;2.7;1100
20303;2009012323;2.7;1100
20303;2009012400;2.7;1100
20303;2009012401;2.7;1100
20303;2009012402;2.7;1100
20303;2009012403;2.7;1100
20303;2009012404;2.7;1100
20303;2009012405;2.7;1100
20303;2009012406;2.7;1100
20303;2009012407;2.7;1100
20303;2009012408;2.7;1100
20303;2009012409;2.7;1100
20303;2009012410;2.7;1100
20303;2009012411;2.7;1100
20303;2009012412;2.7;1100
20303;2009012413;2.7;1100
20303;2009012414;2.7;1100
20303;2009012415;2.7;1100
20303;2009012416;2.7;1100
20303;2009012417;2.7;1100
20303;2009012418;2.7;1100
20303;2009012419;2.7;1100
20303;2009012420;2.7;1100
20303;2009012421;2.7;1100
20303;2009012422;2.7;1100
20303;2009012423;2.7;1100
20303;2009012500;2.7;1100
20303;2009012501;2.7;1100
20303;2009012502;2.7;1100
20303;2009012503;2.7;1100
20303;2009012504;2.7;1100
20303;2009012505;2.7;1100
20303;2009012506;2.7;1100
20303;2009012507;2.7;1100
20303;2009012508;2.7;1100
20303;2009012509;2.7;1100
20303;2009012510;2.7;1100
20303;2009012511;2.7;1100
20303;2009012512;2.7;1100
20303;2009012513;2.7;1100
20303;2009012514;2.7;1100
20303;2009012515;2.7;1100
20303;2009012516;2.7;1100
20303;2009012517;2.8;1100
20303;2009012518;2.8;1100
20303;2009012519;2.7;1100
20303;2009012520;2.8;1100
20303;2009012521;2.7;1100
20303;2009012522;2.7;1100
20303;2009012523;2.7;1100
20303;2009012600;2.9;1100
20303;2009012601;2.7;1100
20303;2009012602;2.7;1100
20303;2009012603;2.7;1100
20303;2009012604;2.7;1100
20303;2009012605;2.8;1100
20303;2009012606;2.7;1100
20303;2009012607;2.7;1100
20303;2009012608;2.7;1100
20303;2009012609;2.8;1100
20303;2009012610;2.9;1100
20303;2009012611;2.7;1100
20303;2009012612;2.8;1100
20303;2009012613;2.8;1100
20303;2009012614;2.8;1100
20303;2009012615;2.9;1100
20303;2009012616;2.8;1100
20303;2009012617;2.9;1100
20303;2009012618;3.2;1100
20303;2009012619;2.9;1100
20303;2009012620;2.9;1100
20303;2009012621;2.9;1100
20303;2009012622;2.8;1100
20303;2009012623;2.8;1100
20303;2009012700;2.9;1100
20303;2009012701;3;1100
20303;2009012702;2.8;1100
20303;2009012703;2.9;1100
20303;2009012704;2.9;1100
20303;2009012705;2.8;1100
20303;2009012706;2.8;1100
20303;2009012707;2.8;1100
20303;2009012708;2.8;1100
20303;2009012709;2.8;1100
20303;2009012710;2.8;1100
20303;2009012711;2.9;1100
20303;2009012712;2.9;1100
20303;2009012713;2.9;1100
20303;2009012714;2.9;1100
20303;2009012715;2.9;1100
20303;2009012716;2.8;1100
20303;2009012717;2.8;1100
20303;2009012718;2.8;1100
20303;2009012719;2.8;1100
20303;2009012720;2.8;1100
20303;2009012721;2.8;1100
20303;2009012722;2.8;1100
20303;2009012723;2.8;1100
20303;2009012800;2.8;1100
20303;2009012801;2.8;1100
20303;2009012802;2.8;1100
20303;2009012803;2.8;1100
20303;2009012804;2.8;1100
20303;2009012805;2.8;1100
20303;2009012806;2.8;1100
20303;2009012807;2.8;1100
20303;2009012808;2.7;1100
20303;2009012809;2.8;1100
20303;2009012810;2.8;1100
20303;2009012811;2.7;1100
20303;2009012812;2.7;1100
20303;2009012813;2.7;1100
20303;2009012814;2.8;1100
20303;2009012815;2.7;1100
20303;2009012816;2.7;1100
20303;2009012817;2.7;1100
20303;2009012818;2.7;1100
20303;2009012819;2.6;1100
20303;2009012820;2.7;1100
20303;2009012821;2.6;1100
20303;2009012822;2.6;1100
20303;2009012823;2.6;1100
20303;2009012900;2.6;1100
20303;2009012901;2.6;1100
20303;2009012902;2.6;1100
20303;2009012903;2.4;1100
20303;2009012904;2.4;1100
20303;2009012905;2.2;1100
20303;2009012906;2.1;1100
20303;2009012907;2.4;1100
20303;2009012908;2.3;1100
20303;2009012909;2.4;1100
20303;2009012910;2.5;1100
20303;2009012911;2.3;1100
20303;2009012912;2.4;1100
20303;2009012913;2.3;1100
20303;2009012914;2.3;1100
20303;2009012915;2.5;1100
20303;2009012916;2.5;1100
20303;2009012917;2.5;1100
20303;2009012918;2.4;1100
20303;2009012919;2.4;1100
20303;2009012920;2.5;1100
20303;2009012921;2.4;1100
20303;2009012922;2.5;1100
20303;2009012923;2.5;1100
20303;2009013000;2.5;1100
20303;2009013001;2.6;1100
20303;2009013002;2.6;1100
20303;2009013003;2.6;1100
20303;2009013004;2.5;1100
20303;2009013005;2.5;1100
20303;2009013006;2.4;1100
20303;2009013007;2.4;1100
20303;2009013008;2.3;1100
20303;2009013009;2.4;1100
20303;2009013010;2.3;1100
20303;2009013011;2.2;1100
20303;2009013012;2.3;1100
20303;2009013013;2.3;1100
20303;2009013014;2.3;1100
20303;2009013015;2.4;1100
20303;2009013016;2.3;1100
20303;2009013017;2.4;1100
20303;2009013018;2.2;1100
20303;2009013019;2.2;1100
20303;2009013020;2.2;1100
20303;2009013021;2.2;1100
20303;2009013022;2.1;1100
20303;2009013023;2.2;1100
20303;2009013100;2;1100
20303;2009013101;2.2;1100
20303;2009013102;2.3;1100
20303;2009013103;2.3;1100
20303;2009013104;2.3;1100
20303;2009013105;2.4;1100
20303;2009013106;2.4;1100
20303;2009013107;2.4;1100
20303;2009013108;2.4;1100
20303;2009013109;2.4;1100
20303;2009013110;2.5;1100
20303;2009013111;2.5;1100
20303;2009013112;2.5;1100
20303;2009013113;2.5;1100
20303;2009013114;2.5;1100
20303;2009013115;2.5;1100
20303;2009013116;2.5;1100
20303;2009013117;2.5;1100
20303;2009013118;2.5;1100
20303;2009013119;2.5;1100
20303;2009013120;2.5;1100
20303;2009013121;2.4;1100
20303;2009013122;2.4;1100
20303;2009013123;2.3;1100
20303;2009020100;2.3;1100
20303;2009020101;2.2;1100
20303;2009020102;2.2;1100
20303;2009020103;2.2;1100
20303;2009020104;2.2;1100
20303;2009020105;2.1;1100
20303;2009020106;2.1;1100
20303;2009020107;2;1100
20303;2009020108;2;1100
20303;2009020109;2;1100
20303;2009020110;2;1100
20303;2009020111;2;1100
20303;2009020112;2;1100
20303;2009020113;2;1100
20303;2009020114;2;1100
20303;2009020115;2;1100
20303;2009020116;1.9;1100
20303;2009020117;1.9;1100
20303;2009020118;1.9;1100
20303;2009020119;1.9;1100
20303;2009020120;1.9;1100
20303;2009020121;1.8;1100
20303;2009020122;1.8;1100
20303;2009020123;1.8;1100
20303;2009020200;1.7;1100
20303;2009020201;1.7;1100
20303;2009020202;1.7;1100
20303;2009020203;1.7;1100
20303;2009020204;1.7;1100
20303;2009020205;1.7;1100
20303;2009020206;1.7;1100
20303;2009020207;1.6;1100
20303;2009020208;1.7;1100
20303;2009020209;1.7;1100
20303;2009020210;1.7;1100
20303;2009020211;1.7;1100
20303;2009020212;1.7;1100
20303;2009020213;1.8;1100
20303;2009020214;1.7;1100
20303;2009020215;1.7;1100
20303;2009020216;1.7;1100
20303;2009020217;1.7;1100
20303;2009020218;1.7;1100
20303;2009020219;1.6;1100
20303;2009020220;1.6;1100
20303;2009020221;1.6;1100
20303;2009020222;1.6;1100
20303;2009020223;1.6;1100
20303;2009020300;1.6;1100
20303;2009020301;1.6;1100
20303;2009020302;1.6;1100
20303;2009020303;1.6;1100
20303;2009020304;1.6;1100
20303;2009020305;1.6;1100
20303;2009020306;1.6;1100
20303;2009020307;1.6;1100
20303;2009020308;1.6;1100
20303;2009020309;1.6;1100
20303;2009020310;1.6;1100
20303;2009020311;1.6;1100
20303;2009020312;1.6;1100
20303;2009020313;1.6;1100
20303;2009020314;1.7;1100
20303;2009020315;1.7;1100
20303;2009020316;1.6;1100
20303;2009020317;1.7;1100
20303;2009020318;1.6;1100
20303;2009020319;1.7;1100
20303;2009020320;1.6;1100
20303;2009020321;1.6;1100
20303;2009020322;1.6;1100
20303;2009020323;1.7;1100
20303;2009020400;1.7;1100
20303;2009020401;1.7;1100
20303;2009020402;1.7;1100
20303;2009020403;1.8;1100
20303;2009020404;1.9;1100
20303;2009020405;1.9;1100
20303;2009020406;1.8;1100
20303;2009020407;1.8;1100
20303;2009020408;1.8;1100
20303;2009020409;1.7;1100
20303;2009020410;1.7;1100
20303;2009020411;1.7;1100
20303;2009020412;1.7;1100
20303;2009020413;1.8;1100
20303;2009020414;1.9;1100
20303;2009020415;1.9;1100
20303;2009020416;2;1100
20303;2009020417;1.9;1100
20303;2009020418;2;1100
20303;2009020419;2;1100
20303;2009020420;2;1100
20303;2009020421;2;1100
20303;2009020422;1.9;1100
20303;2009020423;1.9;1100
20303;2009020500;1.9;1100
20303;2009020501;2.1;1100
20303;2009020502;2.1;1100
20303;2009020503;2.1;1100
20303;2009020504;2.1;1100
20303;2009020505;2.1;1100
20303;2009020506;2.1;1100
20303;2009020507;2;1100
20303;2009020508;2.1;1100
20303;2009020509;1.9;1100
20303;2009020510;2;1100
20303;2009020511;2;1100
20303;2009020512;2;1100
20303;2009020513;2;1100
20303;2009020514;2;1100
20303;2009020515;2.1;1100
20303;2009020516;2.1;1100
20303;2009020517;2.1;1100
20303;2009020518;2.1;1100
20303;2009020519;2.2;1100
20303;2009020520;2.2;1100
20303;2009020521;2.1;1100
20303;2009020522;2.1;1100
20303;2009020523;2.1;1100
20303;2009020600;2.1;1100
20303;2009020601;2.1;1100
20303;2009020602;2.1;1100
20303;2009020603;2.1;1100
20303;2009020604;2.1;1100
20303;2009020605;2.1;1100
20303;2009020606;2.1;1100
20303;2009020607;2;1100
20303;2009020608;2;1100
20303;2009020609;2;1100
20303;2009020610;2;1100
20303;2009020611;2.1;1100
20303;2009020612;2.1;1100
20303;2009020613;2.1;1100
20303;2009020614;2.1;1100
20303;2009020615;2.1;1100
20303;2009020616;2.1;1100
20303;2009020617;2.2;1100
20303;2009020618;2.1;1100
20303;2009020619;2.1;1100
20303;2009020620;2.1;1100
20303;2009020621;2.1;1100
20303;2009020622;2.1;1100
20303;2009020623;2.2;1100
20303;2009020700;2.2;1100
20303;2009020701;2.1;1100
20303;2009020702;2.1;1100
20303;2009020703;2.1;1100
20303;2009020704;2.1;1100
20303;2009020705;2.1;1100
20303;2009020706;2;1100
20303;2009020707;2;1100
20303;2009020708;2;1100
20303;2009020709;2;1100
20303;2009020710;2.1;1100
20303;2009020711;2.2;1100
20303;2009020712;2;1100
20303;2009020713;2.2;1100
20303;2009020714;2.1;1100
20303;2009020715;2;1100
20303;2009020716;2;1100
20303;2009020717;2.1;1100
20303;2009020718;2;1100
20303;2009020719;2;1100
20303;2009020720;1.9;1100
20303;2009020721;1.8;1100
20303;2009020722;1.9;1100
20303;2009020723;2.1;1100
20303;2009020800;2;1100
20303;2009020801;2.2;1100
20303;2009020802;2.1;1100
20303;2009020803;2.2;1100
20303;2009020804;2.2;1100
20303;2009020805;2.2;1100
20303;2009020806;2.3;1100
20303;2009020807;2.6;1100
20303;2009020808;2.4;1100
20303;2009020809;2.5;1100
20303;2009020810;2.5;1100
20303;2009020811;2.4;1100
20303;2009020812;2.4;1100
20303;2009020813;2.4;1100
20303;2009020814;2.6;1100
20303;2009020815;2.7;1100
20303;2009020816;2.7;1100
20303;2009020817;2.6;1100
20303;2009020818;2.6;1100
20303;2009020819;2.5;1100
20303;2009020820;2.3;1100
20303;2009020821;2.3;1100
20303;2009020822;2.4;1100
20303;2009020823;2.5;1100
20303;2009020900;2.7;1100
20303;2009020901;2.6;1100
20303;2009020902;2.3;1100
20303;2009020903;2.7;1100
